MHB_type	Sample	PT_state	loci	nReads	nCPG	MM	PDR	CHALM	MHL	MCR	MBS	Entropy	R2
combinedAll	SDKZ0036	PT-healthy	chrX_152638813_152638970	20	11	0.20175439	0.29411765	0.35294118	0.19212805	0.15789474	0.12755644	0.38697887	0.53348214
combinedAll	SDKZ0036	PT-altered	chrX_152638813_152638970	24	11	0.39864865	0.26315789	0.52631579	0.10311699	0.10135135	0.33379697	0.58503727	0.48621321
combinedAll	SDKZ0036	PT-healthy	chrX_152830559_152830821	20	29	0.11063830	0.15000000	0.15000000	0.02664309	0.04255319	0.04128559	0.27566121	1.00000000
combinedAll	SDKZ0036	PT-altered	chrX_152830559_152830821	20	29	0.05416667	0.15000000	0.15000000	0.00319881	0.06250000	0.01374795	0.17651443	1.00000000
combinedAll	SDKZ0036	PT-healthy	chrX_152830943_152831082	22	11	0.15544041	0.20000000	0.20000000	0.02424664	0.06735751	0.05433138	0.37142169	0.74618347
combinedAll	SDKZ0036	PT-altered	chrX_152830943_152831082	19	11	0.18181818	0.17647059	0.23529412	0.02580776	0.05194805	0.10334377	0.39672160	0.61313776
combinedAll	SDKZ0036	PT-healthy	chrX_152831202_152831422	28	12	0.23952096	0.23809524	0.33333333	0.05230087	0.06586826	0.18084945	0.45233581	0.70925926
combinedAll	SDKZ0036	PT-altered	chrX_152831202_152831422	20	12	0.16666667	0.06666667	0.13333333	0.03486472	0.02380952	0.07789116	0.32420035	0.85714286
combinedAll	SDKZ0036	PT-healthy	chrX_152941691_152941735	12	6	0.04500000	0.08333333	0.08333333	0.02011646	0.04000000	0.02335640	0.09653883	1.00000000
combinedAll	SDKZ0036	PT-altered	chrX_152941691_152941735	13	6	0.13368984	0.15384615	0.15384615	0.01830822	0.03743316	0.02912476	0.28162177	1.00000000
combinedAll	SDKZ0036	PT-healthy	chrX_153032469_153032566	11	9	0.69491525	0.90000000	1.00000000	0.21174986	0.27966102	0.34976968	0.78070632	0.15717152
combinedAll	SDKZ0036	PT-altered	chrX_153032469_153032566	11	9	0.75806452	0.90000000	1.00000000	0.42307150	0.22580645	0.42272450	0.67976003	0.41307937
combinedAll	SDKZ0036	PT-healthy	chrX_153622771_153622838	24	5	0.28318584	0.36842105	0.52631579	0.21841557	0.16814159	0.28070175	0.45187764	0.73421911
combinedAll	SDKZ0036	PT-altered	chrX_153622771_153622838	17	5	0.10344828	0.15384615	0.15384615	0.01872232	0.09195402	0.05080063	0.17759979	0.65555556
combinedAll	SDKZ0036	PT-healthy	chrX_153699456_153699584	18	6	0.48101266	0.53846154	0.76923077	0.22991023	0.20253165	0.37627813	0.71319551	0.39888889
combinedAll	SDKZ0036	PT-altered	chrX_153699456_153699584	23	6	0.38053097	0.22222222	0.44444444	0.11931555	0.11504425	0.29958305	0.54493200	0.71815476
combinedAll	SDKZ0036	PT-healthy	chrX_153924253_153924421	18	6	0.59210526	0.84615385	1.00000000	0.08629440	0.40789474	0.35011163	0.94301380	0.02222222
combinedAll	SDKZ0036	PT-altered	chrX_153924253_153924421	29	6	0.36697248	0.66666667	0.77777778	0.05251442	0.34862385	0.19781589	0.81005598	0.10795918
combinedAll	SDKZ0036	PT-healthy	chrX_153927484_153927672	23	12	0.28169014	0.54545455	0.54545455	0.07275556	0.22535211	0.18104064	0.56110311	0.64173545
combinedAll	SDKZ0036	PT-altered	chrX_153927484_153927672	23	12	0.18023256	0.39130435	0.43478261	0.05445515	0.26162791	0.06937425	0.50091148	0.56331267
combinedAll	SDKZ0036	PT-healthy	chrX_153935534_153935605	13	5	0.19780220	0.07692308	0.30769231	0.03156843	0.03296703	0.25588697	0.22876782	1.00000000
combinedAll	SDKZ0036	PT-altered	chrX_153935534_153935605	13	5	0.31521739	0.46153846	0.46153846	0.01850630	0.17391304	0.09241038	0.71631404	0.62202381
combinedAll	SDKZ0036	PT-healthy	chrX_153943623_153943700	18	6	0.13402062	0.42857143	0.42857143	0.00698691	0.24742268	0.08020773	0.36335981	0.32572751
combinedAll	SDKZ0036	PT-altered	chrX_153943623_153943700	15	6	0.14953271	0.26666667	0.26666667	0.01326768	0.10280374	0.06016156	0.36422211	0.80429293
combinedAll	SDKZ0036	PT-healthy	chrX_153971477_153971576	16	12	0.02450980	0.06250000	0.06250000	0.00063906	0.03921569	0.00258876	0.12629545	1.00000000
combinedAll	SDKZ0036	PT-altered	chrX_153971477_153971576	22	12	0.03649635	0.04545455	0.04545455	0.00555110	0.01094891	0.01237224	0.10135092	1.00000000
combinedAll	SDKZ0036	PT-healthy	chrX_153971957_153972042	11	13	0.12209302	0.27272727	0.27272727	0.02296163	0.12790698	0.04799433	0.34163273	0.61904762
combinedAll	SDKZ0036	PT-altered	chrX_153971957_153972042	14	13	0.13440860	0.21428571	0.21428571	0.03076265	0.12903226	0.03610723	0.36773404	0.84199735
combinedAll	SDKZ0036	PT-healthy	chrX_153992322_153992426	17	5	0.41333333	0.23076923	0.61538462	0.20265275	0.13333333	0.44022370	0.41249693	1.00000000
combinedAll	SDKZ0036	PT-altered	chrX_153992322_153992426	17	5	0.58904110	0.36363636	0.81818182	0.35878218	0.17808219	0.59343434	0.44339204	1.00000000
combinedAll	SDKZ0036	PT-healthy	chrX_154091837_154091953	26	6	0.23364486	0.37500000	0.43750000	0.03932933	0.19626168	0.15296875	0.42545839	0.45152128
combinedAll	SDKZ0036	PT-altered	chrX_154091837_154091953	24	6	0.60227273	0.30000000	0.70000000	0.31856061	0.07954545	0.49977778	0.55092542	0.54729428
combinedAll	SDKZ0036	PT-healthy	chrX_154096343_154096554	20	6	0.29545455	0.20000000	0.50000000	0.05120321	0.11363636	0.36025000	0.25229652	0.42407407
combinedAll	SDKZ0036	PT-altered	chrX_154096343_154096554	26	6	0.50476190	0.58823529	0.76470588	0.09995059	0.25714286	0.29933007	0.64010568	0.11292508
combinedAll	SDKZ0036	PT-healthy	chrX_154096619_154096676	13	5	0.23529412	0.41666667	0.41666667	0.01478358	0.16806723	0.05743090	0.58926890	0.66303737
combinedAll	SDKZ0036	PT-altered	chrX_154096619_154096676	14	5	0.13207547	0.21428571	0.21428571	0.01354610	0.05660377	0.07006448	0.27994269	0.94444444
combinedAll	SDKZ0036	PT-healthy	chrX_154396751_154397224	32	24	0.29518072	0.20000000	0.40000000	0.08018017	0.15060241	0.23120396	0.44423112	0.67142857
combinedAll	SDKZ0036	PT-altered	chrX_154396751_154397224	34	24	0.17368421	0.25000000	0.29166667	0.03275360	0.10526316	0.11466486	0.38841308	0.58992991
combinedAll	SDKZ0036	PT-healthy	chrX_154397643_154398265	47	56	0.19341564	0.15909091	0.22727273	0.09212832	0.06995885	0.11138974	0.37455252	0.79672292
combinedAll	SDKZ0036	PT-altered	chrX_154397643_154398265	39	56	0.19895288	0.33333333	0.33333333	0.03656297	0.18062827	0.08422398	0.45608901	0.51622024
combinedAll	SDKZ0036	PT-healthy	chrX_154398983_154399516	46	20	0.39108911	0.50000000	0.69230769	0.06044599	0.21782178	0.33767285	0.69318819	0.43588492
combinedAll	SDKZ0036	PT-altered	chrX_154398983_154399516	51	20	0.22388060	0.35000000	0.47500000	0.02377225	0.23134328	0.16236608	0.49339236	0.54137468
combinedAll	SDKZ0036	PT-healthy	chrX_154411170_154411240	16	5	0.32258065	0.61538462	0.76923077	0.08839769	0.40860215	0.26716894	0.41087747	0.90625000
combinedAll	SDKZ0036	PT-altered	chrX_154411170_154411240	16	5	0.32098765	0.33333333	0.50000000	0.27071119	0.18518519	0.26410751	0.39309814	1.00000000
combinedAll	SDKZ0036	PT-healthy	chrX_154412221_154412337	13	8	0.48913043	0.69230769	0.76923077	0.16966273	0.23913043	0.31740919	0.68644213	0.39784127
combinedAll	SDKZ0036	PT-altered	chrX_154412221_154412337	14	8	0.45263158	0.57142857	0.85714286	0.06313742	0.41052632	0.34669278	0.79223561	0.37973138
combinedAll	SDKZ0036	PT-healthy	chrX_154428389_154428595	15	21	0.25903614	0.46666667	0.46666667	0.02306828	0.20481928	0.07248389	0.57755126	0.61904762
combinedAll	SDKZ0036	PT-altered	chrX_154428389_154428595	17	21	0.13157895	0.29411765	0.29411765	0.02138170	0.24342105	0.03257555	0.44247727	0.71875000
combinedAll	SDKZ0036	PT-healthy	chrX_154429305_154429468	15	6	0.44594595	0.38461538	0.53846154	0.11144015	0.08108108	0.34241453	0.50787683	0.75476190
combinedAll	SDKZ0036	PT-altered	chrX_154429305_154429468	16	6	0.42647059	0.40000000	0.50000000	0.15323076	0.16176471	0.24855556	0.43183840	0.51545351
combinedAll	SDKZ0036	PT-healthy	chrX_154491016_154491305	18	20	0.17857143	0.38888889	0.38888889	0.09522230	0.20238095	0.09727941	0.44763578	0.83942744
combinedAll	SDKZ0036	PT-altered	chrX_154491016_154491305	30	20	0.26037736	0.23333333	0.30000000	0.09309184	0.08679245	0.13602999	0.45946472	0.67844285
combinedAll	SDKZ0036	PT-healthy	chrX_154516552_154516835	33	13	0.14851485	0.21428571	0.21428571	0.04619736	0.11386139	0.05727267	0.37788621	0.78193161
combinedAll	SDKZ0036	PT-altered	chrX_154516552_154516835	36	13	0.18957346	0.50000000	0.50000000	0.01165531	0.35545024	0.05416915	0.55699592	0.43580034
combinedAll	SDKZ0036	PT-healthy	chrX_154547359_154547892	33	56	0.23631841	0.33333333	0.39393939	0.05250316	0.13930348	0.14275138	0.44503772	0.67014863
combinedAll	SDKZ0036	PT-altered	chrX_154547359_154547892	47	56	0.17399618	0.19565217	0.21739130	0.05408301	0.09369025	0.06400108	0.41521044	0.70367665
combinedAll	SDKZ0036	PT-healthy	chrX_154548274_154548452	30	7	0.52542373	0.12500000	0.56250000	0.33329251	0.11016949	0.48535156	0.45433965	0.76729243
combinedAll	SDKZ0036	PT-altered	chrX_154548274_154548452	26	7	0.34693878	0.28571429	0.35714286	0.04624928	0.10204082	0.17250000	0.35132778	0.61403219
combinedAll	SDKZ0036	PT-healthy	chrX_154762146_154762216	22	5	0.29545455	0.30000000	0.40000000	0.19562977	0.06818182	0.19844444	0.42840094	0.61515873
combinedAll	SDKZ0036	PT-altered	chrX_154762146_154762216	21	5	0.31460674	0.09090909	0.36363636	0.18531824	0.01123596	0.30555556	0.33390462	0.85749008
combinedAll	SDKZ0036	PT-healthy	chrX_154762475_154762799	34	29	0.13928571	0.14285714	0.21428571	0.04262727	0.05714286	0.11235625	0.27900845	0.93027085
combinedAll	SDKZ0036	PT-altered	chrX_154762475_154762799	28	29	0.21890547	0.19047619	0.19047619	0.03391395	0.08955224	0.04795576	0.44563869	1.00000000
combinedAll	SDKZ0036	PT-healthy	chrX_154763266_154763487	25	18	0.18859649	0.21739130	0.21739130	0.03400050	0.05701754	0.06775136	0.41340308	0.57808642
combinedAll	SDKZ0036	PT-altered	chrX_154763266_154763487	31	18	0.26023392	0.35483871	0.35483871	0.07432223	0.08187135	0.13187208	0.48943316	0.61435897
combinedAll	SDKZ0036	PT-healthy	chrX_154805726_154805878	26	9	0.20805369	0.27777778	0.33333333	0.01523675	0.12080537	0.10248414	0.41740551	0.62042824
combinedAll	SDKZ0036	PT-altered	chrX_154805726_154805878	25	9	0.42635659	0.30769231	0.53846154	0.28582285	0.06976744	0.38216346	0.45670075	0.57872037
combinedAll	SDKZ0036	PT-healthy	chrX_155026540_155026709	17	14	0.22807018	0.21428571	0.28571429	0.03926201	0.11403509	0.11459711	0.44414869	0.55555556
combinedAll	SDKZ0036	PT-altered	chrX_155026540_155026709	20	14	0.41525424	0.61538462	0.61538462	0.04081199	0.20338983	0.17939469	0.77237256	0.43382716
combinedAll	SDKZ0036	PT-healthy	chrX_155027318_155027573	31	16	0.15270936	0.14814815	0.18518519	0.07877224	0.03448276	0.08194840	0.23300815	0.82617003
combinedAll	SDKZ0036	PT-altered	chrX_155027318_155027573	45	16	0.15584416	0.19444444	0.25000000	0.01725215	0.05194805	0.10232753	0.31287411	0.74351204
combinedAll	SDKZ0036	PT-healthy	chrX_155070304_155070359	24	5	0.38571429	0.45000000	0.50000000	0.10191772	0.12857143	0.25991512	0.60349415	0.62728748
combinedAll	SDKZ0036	PT-altered	chrX_155070304_155070359	19	5	0.27000000	0.28571429	0.28571429	0.06597522	0.07000000	0.16007147	0.44358649	0.82708333
combinedAll	SDKZ0036	PT-healthy	chrX_155070791_155071070	26	25	0.22222222	0.30434783	0.34782609	0.04655741	0.07264957	0.14564367	0.41379123	0.68079976
combinedAll	SDKZ0036	PT-altered	chrX_155070791_155071070	18	25	0.30285714	0.35294118	0.41176471	0.10773871	0.16571429	0.12109609	0.68756513	0.75674603
combinedAll	SDKZ0036	PT-healthy	chrX_155071851_155072160	47	14	0.34230769	0.23076923	0.43589744	0.06231836	0.07692308	0.27655240	0.52903546	0.87063806
combinedAll	SDKZ0036	PT-altered	chrX_155071851_155072160	46	14	0.28776978	0.21621622	0.35135135	0.04866179	0.07194245	0.19190923	0.51416877	0.72036942
combinedAll	SDKZ0036	PT-healthy	chrX_155216194_155216368	20	10	0.33600000	0.31250000	0.43750000	0.08437008	0.11200000	0.23815538	0.62064606	0.75090939
combinedAll	SDKZ0036	PT-altered	chrX_155216194_155216368	19	10	0.17094017	0.28571429	0.28571429	0.02088048	0.05128205	0.13317784	0.32147428	0.57479450
combinedAll	SDKZ0036	PT-healthy	chrX_155216751_155216833	13	12	0.35443038	0.46153846	0.46153846	0.08090362	0.10126582	0.16741695	0.58126697	0.52130806
combinedAll	SDKZ0036	PT-altered	chrX_155216751_155216833	15	12	0.16901408	0.26666667	0.26666667	0.01384861	0.12676056	0.05654308	0.35998053	1.00000000
combinedAll	SDKZ0036	PT-healthy	chrX_155641552_155641633	17	5	0.30097087	0.37500000	0.50000000	0.10922764	0.24271845	0.16517370	0.64927968	0.33314228
combinedAll	SDKZ0036	PT-altered	chrX_155641552_155641633	26	5	0.52816901	0.36842105	0.68421053	0.26395399	0.12676056	0.42154456	0.68301834	0.59587596
combinedAll	SDKZ0036	PT-healthy	chrX_155767114_155767216	19	5	0.29357798	0.47058824	0.47058824	0.03167489	0.16513761	0.14700088	0.62195486	0.53550347
combinedAll	SDKZ0036	PT-altered	chrX_155767114_155767216	14	5	0.14864865	0.27272727	0.27272727	0.02472330	0.14864865	0.06788791	0.45725387	1.00000000
combinedAll	SDKZ0036	PT-healthy	chrX_155881265_155881351	15	10	0.16959064	0.21428571	0.21428571	0.01367021	0.08771930	0.03142121	0.44217393	0.43436263
combinedAll	SDKZ0036	PT-altered	chrX_155881265_155881351	13	10	0.07857143	0.15384615	0.15384615	0.00558835	0.09285714	0.02647673	0.21339748	1.00000000
combinedAll	SDKZ0036	PT-healthy	chrY_11712621_11712745	41	5	0.13281250	0.26666667	0.26666667	0.01199860	0.11718750	0.04750000	0.30973015	0.43750000
combinedAll	SDKZ0036	PT-altered	chrY_11712621_11712745	42	5	0.11864407	0.20000000	0.20000000	0.01317276	0.15254237	0.00800000	0.13063984	-0.02222222
combinedAll	SDKZ0037	PT-healthy	chr1_788827_788930	13	10	0.27536232	0.30000000	0.40000000	0.33128366	0.15942029	0.13755556	0.43170874	1.00000000
combinedAll	SDKZ0037	PT-altered	chr1_788827_788930	17	10	0.44565217	0.21428571	0.57142857	0.38717625	0.17391304	0.40042163	0.42880220	0.66596120
combinedAll	SDKZ0037	PT-healthy	chr1_789802_790082	44	14	0.21917808	0.26666667	0.53333333	0.07760192	0.13698630	0.27801852	0.39128497	0.57777778
combinedAll	SDKZ0037	PT-altered	chr1_789802_790082	25	14	0.29906542	0.26315789	0.47368421	0.14470951	0.18691589	0.22834795	0.48248628	0.37962963
combinedAll	SDKZ0037	PT-healthy	chr1_791161_791414	30	9	0.47872340	0.30000000	0.70000000	0.70377791	0.10638298	0.45250000	0.49747452	0.51111111
combinedAll	SDKZ0037	PT-altered	chr1_791161_791414	29	9	0.42156863	0.15384615	0.53846154	0.39580457	0.06862745	0.45788462	0.36297690	0.77604167
combinedAll	SDKZ0037	PT-healthy	chr1_16094672_16094826	19	12	0.18791946	0.06250000	0.25000000	0.06770241	0.04697987	0.18904321	0.24528368	0.85752490
combinedAll	SDKZ0037	PT-altered	chr1_16094672_16094826	16	12	0.20338983	0.16666667	0.33333333	0.03212672	0.16949153	0.16891204	0.26741713	1.00000000
combinedAll	SDKZ0037	PT-healthy	chr1_16727489_16727674	30	7	0.86754967	0.30434783	0.95652174	0.39643852	0.09271523	0.76275202	0.50216062	0.10690886
combinedAll	SDKZ0037	PT-altered	chr1_16727489_16727674	38	7	0.95906433	0.16129032	1.00000000	0.81564019	0.04093567	0.89985755	0.25454671	-0.00683473
combinedAll	SDKZ0037	PT-healthy	chr1_16765921_16766071	15	9	0.20000000	0.42857143	0.42857143	0.00884848	0.28888889	0.05614488	0.60784545	0.64285714
combinedAll	SDKZ0037	PT-altered	chr1_16765921_16766071	15	9	0.10309278	0.50000000	0.50000000	0.00276133	0.44329897	0.01871197	0.50873189	0.45454545
combinedAll	SDKZ0037	PT-healthy	chr1_62857142_62857246	13	5	0.50793651	0.33333333	0.75000000	0.52135710	0.22222222	0.47898148	0.39792642	0.87761905
combinedAll	SDKZ0037	PT-altered	chr1_62857142_62857246	14	5	0.50000000	0.30000000	0.60000000	0.26286106	0.11764706	0.38126304	0.45137241	0.80000000
combinedAll	SDKZ0037	PT-healthy	chr1_65150978_65151256	18	18	0.06603774	0.13333333	0.13333333	0.00674059	0.06603774	0.02789352	0.24738865	1.00000000
combinedAll	SDKZ0037	PT-altered	chr1_65150978_65151256	22	18	0.02906977	0.09090909	0.09090909	0.00168195	0.04651163	0.01507421	0.09594389	1.00000000
combinedAll	SDKZ0037	PT-healthy	chr1_94417575_94417821	33	10	0.10071942	0.18181818	0.22727273	0.03212321	0.06474820	0.09238636	0.26274057	0.76316453
combinedAll	SDKZ0037	PT-altered	chr1_94417575_94417821	31	10	0.03521127	0.04545455	0.04545455	0.00281701	0.01408451	0.01636364	0.06543182	1.00000000
combinedAll	SDKZ0037	PT-healthy	chr1_117173071_117173252	18	9	0.19318182	0.57142857	0.57142857	0.01321845	0.37500000	0.09038337	0.62403171	0.03146259
combinedAll	SDKZ0037	PT-altered	chr1_117173071_117173252	18	9	0.16129032	0.40000000	0.50000000	0.01469204	0.26881720	0.11892322	0.35792669	0.43750000
combinedAll	SDKZ0037	PT-healthy	chr1_157726869_157726918	11	5	0.69841270	0.90000000	1.00000000	0.24038837	0.30158730	0.56413916	0.63489307	0.44444444
combinedAll	SDKZ0037	PT-altered	chr1_157726869_157726918	15	5	0.60919540	0.86666667	1.00000000	0.07862323	0.39080460	0.38293873	0.78980287	0.19444444
combinedAll	SDKZ0037	PT-healthy	chr1_161399075_161399157	13	8	0.07368421	0.33333333	0.33333333	0.00133971	0.24210526	0.01583398	0.26850982	-0.01234568
combinedAll	SDKZ0037	PT-altered	chr1_161399075_161399157	17	8	0.02721088	0.17647059	0.17647059	0.00077446	0.15646259	0.00414166	0.07809557	1.00000000
combinedAll	SDKZ0037	PT-healthy	chr1_172314218_172314503	16	11	0.48351648	0.30769231	0.61538462	0.23500714	0.10989011	0.40629688	0.55673348	0.57314286
combinedAll	SDKZ0037	PT-altered	chr1_172314218_172314503	15	11	0.53012048	0.50000000	0.78571429	0.10650599	0.20481928	0.47257694	0.61709432	0.55555556
combinedAll	SDKZ0037	PT-healthy	chr1_175986059_175986220	15	8	0.40963855	0.69230769	0.76923077	0.04371589	0.34939759	0.19006846	0.81773671	1.00000000
combinedAll	SDKZ0037	PT-altered	chr1_175986059_175986220	11	8	0.60655738	0.81818182	0.81818182	0.13293371	0.22950820	0.37563763	0.75889551	0.50264550
combinedAll	SDKZ0037	PT-healthy	chr1_187072489_187073359	48	38	0.07264957	0.21428571	0.21428571	0.00426620	0.14102564	0.02650213	0.32473141	0.61904762
combinedAll	SDKZ0037	PT-altered	chr1_187072489_187073359	40	38	0.25125628	0.20000000	0.36666667	0.52638726	0.11055276	0.19788095	0.43563350	0.71428571
combinedAll	SDKZ0037	PT-healthy	chr1_190982930_190983121	16	8	0.40000000	0.45454545	0.63636364	0.50733726	0.24000000	0.24416667	0.54581148	0.38139456
combinedAll	SDKZ0037	PT-altered	chr1_190982930_190983121	14	8	0.32307692	0.16666667	0.50000000	0.12558002	0.13846154	0.34085648	0.29718047	0.74880952
combinedAll	SDKZ0037	PT-healthy	chr1_198699583_198699710	18	9	0.11818182	0.35714286	0.35714286	0.01939855	0.23636364	0.07089286	0.42992174	0.27150367
combinedAll	SDKZ0037	PT-altered	chr1_198699583_198699710	13	9	0.03260870	0.20000000	0.20000000	0.00105318	0.17391304	0.00593827	0.15142046	0.44444444
combinedAll	SDKZ0037	PT-healthy	chr1_200302985_200303073	14	5	0.19736842	0.58333333	0.58333333	0.00797019	0.44736842	0.04929012	0.67136941	0.44444444
combinedAll	SDKZ0037	PT-altered	chr1_200302985_200303073	12	5	0.33333333	0.75000000	0.75000000	0.03417290	0.46153846	0.11742413	0.77646016	0.37048611
combinedAll	SDKZ0037	PT-healthy	chr1_212470126_212470280	13	9	0.51666667	0.40000000	0.60000000	0.13380629	0.15000000	0.30319444	0.60391537	0.55736961
combinedAll	SDKZ0037	PT-altered	chr1_212470126_212470280	17	9	0.40404040	0.46666667	0.66666667	0.12947257	0.24242424	0.29172978	0.60346348	0.58100186
combinedAll	SDKZ0037	PT-healthy	chr1_213050970_213051060	13	7	0.08235294	0.18181818	0.18181818	0.00655909	0.14117647	0.01781992	0.17621857	1.00000000
combinedAll	SDKZ0037	PT-altered	chr1_213050970_213051060	16	7	0.14782609	0.28571429	0.28571429	0.03009982	0.19130435	0.04672986	0.44343284	0.55001203
combinedAll	SDKZ0037	PT-healthy	chr1_224012767_224012895	45	5	0.35393258	0.65384615	0.84615385	0.12332672	0.33146067	0.30573718	0.72910918	0.24648657
combinedAll	SDKZ0037	PT-altered	chr1_224012767_224012895	37	5	0.30344828	0.27272727	0.45454545	0.18467338	0.13793103	0.20842172	0.51757581	0.50190545
combinedAll	SDKZ0037	PT-healthy	chr1_224013282_224013435	32	5	0.61764706	0.09090909	0.59090909	0.80184182	0.06617647	0.51888889	0.40190269	0.86320346
combinedAll	SDKZ0037	PT-altered	chr1_224013282_224013435	43	5	0.56521739	0.30000000	0.70000000	0.53901829	0.14906832	0.47518056	0.63183761	0.52595073
combinedAll	SDKZ0037	PT-healthy	chr1_224013884_224014338	48	21	0.65238095	0.46875000	0.93750000	0.36371267	0.21904762	0.58145563	0.66425395	0.45610436
combinedAll	SDKZ0037	PT-altered	chr1_224013884_224014338	45	21	0.48908297	0.36363636	0.63636364	0.33511245	0.13537118	0.37365354	0.56421506	0.67066444
combinedAll	SDKZ0037	PT-healthy	chr1_228556591_228556810	40	22	0.49304482	0.77500000	0.77500000	0.24422844	0.27202473	0.28147853	0.67150937	0.68567102
combinedAll	SDKZ0037	PT-altered	chr1_228556591_228556810	51	22	0.67032967	0.90000000	0.90000000	0.43224587	0.22115385	0.46242840	0.55824501	0.60392173
